Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,advertencias (product.metafields.custom.advertencias),alergenos (product.metafields.custom.alergenos),aviso_medico (product.metafields.custom.aviso_medico),bio (product.metafields.custom.bio),consejos_uso (product.metafields.custom.consejos_uso),expiration_date (product.metafields.custom.expiration_date),firesoft_codigo (product.metafields.custom.firesoft_codigo),firesoft_referencia (product.metafields.custom.firesoft_referencia),firesoft_sync_enabled (product.metafields.custom.firesoft_sync_enabled),gluten_free (product.metafields.custom.gluten_free),informacion_nutricional (product.metafields.custom.informacion_nutricional),Ingredientes (product.metafields.custom.ingredientes),instrucciones_uso (product.metafields.custom.instrucciones_uso),isgood (product.metafields.custom.isgood),is_discontinued (product.metafields.custom.is_discontinued),lactose_free (product.metafields.custom.lactose_free),recargo_rate (product.metafields.custom.recargo_rate),regulacion_legal (product.metafields.custom.regulacion_legal),supplier_name (product.metafields.custom.supplier_name),vat_rate (product.metafields.custom.vat_rate),vegan (product.metafields.custom.vegan),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
crema-solar-50-50-g,Crema Solar 50+,Descripción : mixsoon Centella Sun Cream de SPF 50+ con filtro UV protege la piel de los rayos solares nocivos. La textura ligera del protector solar se absorbe rápidamente. La crema brinda protección a la piel durante todo el año y ayuda a prevenir el envejecimiento.,mixsoon,,Cosmetica e higiene,50 g,TRUE,Title,Default Title,,,,,,,,2682,50,shopify,2,deny,manual,19.95,,TRUE,TRUE,,,,,8809732910791,https://mixsoon.es/cdn/shop/files/Sunscreen_03b26e56-390e-4e77-bd0d-12e670d92167.png?v=1759322718&width=1200,1,Crema Solar 50+ - mixsoon,FALSE,Crema Solar 50+,Descripción : mixsoon Centella Sun Cream de SPF 50+ con filtro UV protege la piel de los rayos solares nocivos. La textura ligera del protector solar se absorbe rápidamente. La crema brinda protección a la piel durante todo el año y ayuda a prevenir el envejecimiento.,,,,FALSE,,,2682,2682,TRUE,FALSE,,,,TRUE,FALSE,FALSE,5.20,,,21.00,FALSE,,g,,9.75,active
crema-solar-shield-fit-pure-50-ml,Crema Solar Shield Fit Pure,"Descripción : mixsoon Shield Fit Pure Suncream es un protector solar físico con SPF 50+ PA++++ que protege la piel contra los rayos UVA y UVB sin dejar un efecto blanquecino. Utiliza filtros físicos no-nano, considerados la opción más segura de filtro UV para la salud humana. Además, se ha demostrado que es la opción más segura para la vida marina y los arrecifes de coral, ya que los ingredientes en su forma no-nano no causan daño a la fauna marina. Es rico en ceramida NP y varios tipos de ácido hialurónico, y su fórmula refuerza la barrera cutánea para un acabado suave y saludable. Otros ingredientes activos, como el madecassoside y el ácido asiático, ofrecen un cuidado calmante. Esta crema solar ha sido clínicamente probada y es hipoalergénica.",mixsoon,,Cosmetica e higiene,50 ml,TRUE,Title,Default Title,,,,,,,,2683,50,shopify,1,deny,manual,19.95,,TRUE,TRUE,,,,,8809732911774,https://mixsoon.es/cdn/shop/files/ShieldFitPureSunCream_Main01_1_0d29c166-74bc-4ea6-8adc-22b3889c0c1d.png?v=1759321743&width=1200,1,Crema Solar Shield Fit Pure - mixsoon,FALSE,Crema Solar Shield Fit Pure,"Descripción : mixsoon Shield Fit Pure Suncream es un protector solar físico con SPF 50+ PA++++ que protege la piel contra los rayos UVA y UVB sin dejar un efecto blanquecino. Utiliza filtros físicos no-nano, considerados la opción más segura de filtro UV para la salud humana. Además, se ha demostrado que es la opción m",,,,FALSE,,,2683,2683,TRUE,FALSE,,,,TRUE,FALSE,FALSE,5.20,,mixsoon,21.00,FALSE,,g,,11.57,active
pimienta-negra-molida-38-g,Pimienta Negra Molida,"Pimienta negra molida de cultivo ecológico, perfecta para realzar el sabor natural y añadir un toque picante a tus platos.
Se utiliza para dar aroma y un sabor picante a todo tipo de platos de carne, pescado, verduras, pastas o arroces.",Artemis Bio,,Alimentos,"Bio, Vegano, Sin gluten, Sin lactosa, 38 g",TRUE,Title,Default Title,,,,,,,,2689,38,shopify,8,deny,manual,2.95,,TRUE,TRUE,,,,,8428201320208,https://www.ecoplaza.es/26897-large_default/pimienta-negra-molida-especias-artemis-38-gr-bio.jpg,1,Pimienta Negra Molida - Artemis Bio,FALSE,Pimienta Negra Molida,"Pimienta negra molida de cultivo ecológico, perfecta para realzar el sabor natural y añadir un toque picante a tus platos.
Se utiliza para dar aroma y un sabor picante a todo tipo de platos de carne, pescado, verduras, pastas o arroces.",,,,TRUE,,2028-02-15,2689,2689,TRUE,TRUE,,Ingredientes: Pimienta Negra Molida.,,TRUE,FALSE,TRUE,1.40,,ecoplaza,10.00,TRUE,,g,,1.90,active
xilitol-az-car-de-abedul-500-g,Xilitol Azúcar de Abedul,"Xilitol natural en presentación de 500 gramos, edulcorante alternativo al azúcar con bajo índice glucémico y 0% azúcares añadidos.",SOL natural,,Alimentos,500 g,TRUE,Title,Default Title,,,,,,,,2698,500,shopify,13,deny,manual,9.95,,TRUE,TRUE,,,,,8435037815020,https://solnatural.bio/pictures/703019.png,1,Xilitol Azúcar de Abedul - SOL natural,FALSE,Xilitol Azúcar de Abedul,"Xilitol natural en presentación de 500 gramos, edulcorante alternativo al azúcar con bajo índice glucémico y 0% azúcares añadidos.",,,,FALSE,,2027-10-31,2698,2698,TRUE,FALSE,"Valor energético 1000kJ/240kcal
Hidratos de carbono 100 g
Azúcares: 0 g
Grasas 0 g
Saturadas: 0 g
Proteinas 0 g
Sal 0 g",Xilitol (Azúcar de Abedul) 100%.,,TRUE,FALSE,FALSE,1.40,,,10.00,FALSE,,g,,6.80,active
molinillo-de-pimienta-en-grano-85-g,Molinillo de Pimienta en grano,"Pimienta en grano de calidad orgánica, presentada en un práctico molinillo de 85 gramos para dar sabor natural a tus platos.",SOL natural,,Alimentos,"Bio, Vegano, Sin gluten, Sin lactosa, 85 g",TRUE,Title,Default Title,,,,,,,,2777,85,shopify,1,deny,manual,7.95,,TRUE,TRUE,,,,,8435037800316,https://solnatural.bio/pictures/702794.png,1,Molinillo de Pimienta en grano - SOL natural,FALSE,Molinillo de Pimienta en grano,"Pimienta en grano de calidad orgánica, presentada en un práctico molinillo de 85 gramos para dar sabor natural a tus platos.",Revisar ingredientes y alérgenos en la etiqueta antes de consumir.,No especificado por el fabricante. Revisar siempre la etiqueta antes de consumir.,,TRUE,"Ideal para condimentar carnes, ensaladas, salsas y platos variados.",2027-06-01,2777,2777,TRUE,TRUE,,"Pimienta Negra* en Grano.
(*) Procedente de Agricultura Ecológica",Usar el molinillo para añadir pimienta recién molida a tus alimentos según preferencia.,TRUE,FALSE,TRUE,1.40,"Producto alimentario. Revisar siempre el etiquetado del fabricante, ingredientes, alérgenos, lote, fecha de consumo preferente y condiciones de conservación.",ecoplaza,10.00,TRUE,,g,,5.35,active
piment-n-dulce-38-g,Pimentón Dulce,"Pimentón dulce ideal para dar sabor y color a tus recetas de forma natural. Su uso es frecuente en platos tan conocidos como el pulpo a la gallega. En cualquier región de España se usa para sofritos, guisos, arroces, sopas y potajes; como aromatizante y colorante natural. Componente de los escabeches y aromatizante de quesos.",Artemis Bio,,Alimentos,"Bio, Vegano, Sin gluten, Sin lactosa, 38 g",TRUE,Title,Default Title,,,,,,,,2778,38,shopify,4,deny,manual,2.95,,TRUE,TRUE,,,,,8428201320017,https://www.ecoplaza.es/27392-large_default/pimenton-dulce-especias-artemis-38-gr-bio.jpg,1,Pimentón Dulce - Artemis Bio,FALSE,Pimentón Dulce,"Pimentón dulce ideal para dar sabor y color a tus recetas de forma natural. Su uso es frecuente en platos tan conocidos como el pulpo a la gallega. En cualquier región de España se usa para sofritos, guisos, arroces, sopas y potajes; como aromatizante y colorante natural. Componente de los escabeches y aromatizante de ",,,,TRUE,,2027-01-15,2778,2778,TRUE,TRUE,,,,TRUE,FALSE,TRUE,1.40,,ecoplaza,10.00,TRUE,,g,,1.80,active
comino-molido-en-polvo-30-g,Comino Molido en polvo,"Comino en polvo para uso culinario, ideal para aportar un sabor característico a una variedad de platos y recetas.",Artemis Bio,,Alimentos,"Bio, Vegano, Sin lactosa, 30 g",TRUE,Title,Default Title,,,,,,,,2792,30,shopify,4,deny,manual,2.95,,TRUE,TRUE,,,,,8428201321366,https://www.ecoplaza.es/26833-large_default/comino-molido-especias-artemis-35-gr-bio.jpg,1,Comino Molido en polvo - Artemis Bio,FALSE,Comino Molido en polvo,"Comino en polvo para uso culinario, ideal para aportar un sabor característico a una variedad de platos y recetas.",,,,TRUE,,2028-03-15,2792,2792,TRUE,FALSE,,Ingredientes: Comino Molido.,,TRUE,FALSE,TRUE,1.40,,ecoplaza,10.00,TRUE,,g,,1.87,active
bastones-de-almendra-150-g,Bastones de Almendra,,BIO comercio,,Alimentos,"Bio, Vegano, 150 g",TRUE,Title,Default Title,,,,,,,,2839,150,shopify,8,deny,manual,3.95,,TRUE,TRUE,,,,,8437014360394,,,,FALSE,Bastones de Almendra,,,,,TRUE,,2026-04-01,2839,2839,TRUE,FALSE,,,,TRUE,FALSE,FALSE,1.40,,BIO comercio,10.00,TRUE,,g,,2.39,active
red-curry-artemis-bio-28-g,Red Curry Artemis Bio,"Mezcla ecológica de especias Red Curry picante, ideal para realzar platos de carne y marisco.",Artemis Bio,,Alimentos,"Bio, 28 g",TRUE,Title,Default Title,,,,,,,,2902,28,shopify,4,deny,manual,2.95,,TRUE,TRUE,,,,,8428201320673,https://www.ecoplaza.es/26839-large_default/curry-rojo-especias-artemis-28-gr-bio.jpg,1,Red Curry Artemis Bio - Artemis Bio,FALSE,Red Curry Artemis Bio,"Mezcla ecológica de especias Red Curry picante, ideal para realzar platos de carne y marisco.",Revisar ingredientes y alérgenos en la etiqueta antes de consumir.,No especificado por el fabricante. Revisar siempre la etiqueta antes de consumir.,,TRUE,Combina bien con recetas de cocina asiática y platos con curry.,2027-11-15,2902,2902,TRUE,FALSE,,,"Añadir al gusto en guisos, carnes o mariscos para potenciar el sabor picante y aromático.",TRUE,FALSE,FALSE,1.40,"Producto alimentario. Revisar siempre el etiquetado del fabricante, ingredientes, alérgenos, lote, fecha de consumo preferente y condiciones de conservación.",,10.00,FALSE,,g,,1.70,active
s-samo-negro-250-g,Sésamo Negro,,Biocop,,Alimentos,"Bio, Vegano, Sin lactosa, 250 g",TRUE,Title,Default Title,,,,,,,,2927,250,shopify,19,deny,manual,2.98,,TRUE,TRUE,,,,,8423903043400,,,,FALSE,Sésamo Negro,,,"Puede contener trazas de soja, gluten, frutos secos cacahuetes y altramuces",,TRUE,,2027-01-10,2927,2927,TRUE,FALSE,,,,TRUE,FALSE,TRUE,1.40,,Biocop,10.00,TRUE,,g,,1.81,active
citrato-de-magnesio-250-uds,Citrato de Magnesio,,Aldous,,Suplementos,250 uds,TRUE,Title,Default Title,,,,,,,,2971,,shopify,2,deny,manual,26.95,,TRUE,TRUE,,,,,8437020622929,https://aldousbio.com/cdn/shop/files/citrato-de-magnesio-puro-2381195.webp?v=1751399568&width=1200,1,Citrato de Magnesio - Aldous,FALSE,Citrato de Magnesio,,"No superar la dosis diaria recomendada. Los complementos alimenticios no deben utilizarse como sustitutos de una dieta equilibrada. Si se están tomando medicamentos, es oportuno consultar con el médico. No utilizar durante el embarazo o la lactancia. Mantener fuera del alcance de los niños más pequeños. Solo para adultos. Conservar en un lugar fresco y seco.",,,FALSE,,2028-04-01,2971,2971,TRUE,FALSE,"Ingredientes activos: Citrato de magnesio: 735 mg, del cual magnesio elemental: 220 mg (58,50% VRN*).","Citrato de Magnesio, Cápsula de origen vegetal (Agente de recubrimiento: Hidroxipropilmetilcelulosa), Agente de carga: celulosa microcristalina.",,TRUE,FALSE,FALSE,1.40,,,10.00,FALSE,,,,14.29,active
triple-magnesio-60-uds,Triple Magnesio,"Triple Magnesio Fórmula es un complemento alimenticio a base de tres formas de magnesio de alta biodisponibilidad (bisglicinato, citrato y malato) y vitamina B6 formular para disminuir el cansancio y la fatiga, equilibrar el sistema nervioso, cuidar la salud ósea y articular, mejorar el descanso y aumentar la energía.",Webotanix,,Suplementos,"Vegano, Sin gluten, Sin lactosa, 60 uds",TRUE,Title,Default Title,,,,,,,,3012,,shopify,3,deny,manual,23.95,,TRUE,TRUE,,,,,8437022223490,https://webotanix.com/wp-content/uploads/2024/08/ficha-producto-triple-magnesio-60-PDA-768x746.jpg,1,Triple Magnesio - Webotanix,FALSE,Triple Magnesio,"Triple Magnesio Fórmula es un complemento alimenticio a base de tres formas de magnesio de alta biodisponibilidad (bisglicinato, citrato y malato) y vitamina B6 formular para disminuir el cansancio y la fatiga, equilibrar el sistema nervioso, cuidar la salud ósea y articular, mejorar el descanso y aumentar la energía.","Los complementos alimenticios no debe utilizarse como sustitutos de una dieta variada y equilibrada ni un modo de vida saludable. No superar la dosis diaria expresamente recomendada. Mantener fuera del alcance de los niños más pequeños. Conservar en un lugar fresco, seco y al abrigo de la luz.",No contiene alérgenos de acuerdo con el Reglamento (UE) no 1169/2011.,"La información proporcionada en este producto solo tiene fines informativos. No supone asesoramiento profesional, médico o legal.",FALSE,Uso diario y continuado. Dosis diaria recomendada: 2 cápsulas.,2028-09-01,3012,3012,TRUE,TRUE,"Bisglicinato de magnesio Albion® 800 mg (18 % de magnesio, aportando 144 mg de Mg), dimagnesio malato Albion® 460 mg (20 % de magnesio, aportando 92 mg de Mg), citrato de magnesio 97 mg (14,5 % de magnesio, aportando 14 mg de Mg), total de magnesio elemental 250 mg (66,67 % VRN) y vitamina B6 6 mg (428,57 % VRN), por 2 cápsulas.","Bisglicinato de magnesio Albion® (Magnesio), dimagnesio malato Albion® (Magnesio), agente de carga (fosfato bicalcico), citrato de magnesio hidrato (Magnesio), antiaglomerantes (sales magnésicas de ácidos grasos y dióxido de silicio), clorhidrato de piridoxina (Vitamina B6). Cápsula vegetal: agente de recubrimiento (hidroxipropilmetilcelulosa).",Tomar dos cápsulas al día. Adoptar ciertos hábitos saludables puede favorecer la acción del producto y mejorar su eficacia.,TRUE,FALSE,TRUE,1.40,"Complemento Alimenticio. Su comercialización es legal en toda Europa.

CERTIFICADO

• No GMO: no contiene ningún ingrediente que provenga de Organismos Modificados Genéticamente, por lo que no está sometido al etiquetado de los OMG del Reglamento (EU) 1829/2003.
• No ionizado: No se usa radiación ionizante en ningún punto durante el proceso de fabricación del producto conforme con la Directiva 1999/2/EC.
• BSE / TSE: está libre de cualquier riesgo de BSE / TSE según Reglamento (CE) 999/2001.
• Fabricado en la UE: es fabricado en la Unión Europea.",,10.00,TRUE,,,,9.61,active
calmia-forte-60-uds,Calmia Forte,"Complemento alimenticio a base de extractos de plantas, L-teanina, magnesio, vitamina B6 y melatonina formulado para reducir los niveles de ansiedad, favorecer un descanso más profundo y reparador y ayudar a conciliar el sueño.",Webotanix,,TODAS,"Vegano, Sin gluten, Sin lactosa, 60 uds",TRUE,Title,Default Title,,,,,,,,3013,,shopify,1,deny,manual,21.95,,TRUE,TRUE,,,,,8437022223551,https://webotanix.com/wp-content/uploads/2025/06/calmia-noche-forte-webotanix.jpg,1,Calmia Forte - Webotanix,FALSE,Calmia Forte,"Complemento alimenticio a base de extractos de plantas, L-teanina, magnesio, vitamina B6 y melatonina formulado para reducir los niveles de ansiedad, favorecer un descanso más profundo y reparador y ayudar a conciliar el sueño.","Los complementos alimenticios no deben utilizarse como sustitutos de una dieta variada, equilibrada y un modo de vida saludable. No superar la dosis diaria recomendada. Mantener fuera del alcance de los niños más pequeños. No recomendado en caso de embarazo, lactancia, enfermedades inflamatorias o autoinmunes. Consultar con un profesional de la salud antes de su uso. Evitar antes de realizar actividades que requieran una mayor atención, debido al riesgo de somnolencia. Se recomienda un uso puntual. Conservar en un lugar fresco, seco y protegido de la luz.",No contiene alérgenos citados en el REGLAMENTO (UE) No 1169/2011.,"La información proporcionada en este producto solo tiene fines informativos. No supone asesoramiento profesional, médico o legal.",FALSE,Dosis diaria recomendada: dos cápsulas.,2028-12-01,3013,3013,TRUE,TRUE,"Extracto seco de Griffonia simplicifolia 250 mg (de los cuales 5-HTP 75 mg), extracto seco de valeriana 200 mg, extracto seco de ashwagandha 100 mg (de los cuales witanólidos 10 mg), extracto seco de pasiflora 50 mg (de los cuales flavonoides 1 mg), L-teanina 40 mg, melatonina 1,9 mg, magnesio 62,5 mg (16,8 % VRN), vitamina B6 1,5 mg (107,2 % VRN) y proteína de cáñamo 10 mg.","Bisglicinato de magnesio, extracto seco de Griffonia (Griffonia simplicifolia – semillas) 30% L-5- hidroxitriptófano, extracto Seco de Valeriana (Valeriana officinalis – raíz), extracto de Ashwagandha (Witania somnífera -raíz) 10% witanólidos, L-teanina, extracto seco de Pasiflora (Passiflora incarnata – partes aéreas) 2% flavonoides, antiaglomerantes (sales magnésicas del ácido esteárico y dióxido de silicio), agente de carga (celulosa microcristalina), proteína de cáñamo (Cannabis sativa – semillas), vitamina B6 (piridoxal 5´-fosfato) y melatonina. Cápsula vegetal: agente de recubrimiento (hidroxipropilmetilcelulosa).",Tomar dos cápsulas al día un poco antes de irse a dormir.,TRUE,FALSE,TRUE,1.40,"Complemento Alimenticio. Su comercialización es legal en toda Europa.

Certificado

No GMO: no contiene ningún ingrediente que provenga de Organismos Modificados Genéticamente,
por lo que no está sometido al etiquetado de los OMG de los Reglamentos (EU) 1829/2003 y
1830/2003.
No ionizado: no se usa radiación ionizante en ningún punto durante el proceso de fabricación del
producto conforme con Directivas 1999/2/EC y 1999/3/EC.
BSE / TSE: está libre de cualquier riesgo de BSE / TSE según Reglamento (CE) 999/2001.
Fabricado en la EU: es fabricado en la Unión Europea.",,10.00,TRUE,,,,10.00,active
glynac-60-uds,Glynac+,"Complemento alimenticio con N-acetilcisteína (NAC) y glicina, dos aminoácidos esenciales para la producción de glutatión, el antioxidante más poderoso del cuerpo, selenio, vitamina C y manganeso para personas que buscan optimizar su salud celular y mitocondrial y reducir el daño oxidativo.",Webotanix,,Suplementos,"Vegano, Sin gluten, Sin lactosa, 60 uds",TRUE,Title,Default Title,,,,,,,,3014,,shopify,6,deny,manual,24.95,,TRUE,TRUE,,,,,8437022223544,https://webotanix.com/wp-content/uploads/2025/03/ficha-producto-glynac-formnula-PDA-768x746.jpg,1,Glynac+ - Webotanix,FALSE,Glynac+,"Complemento alimenticio con N-acetilcisteína (NAC) y glicina, dos aminoácidos esenciales para la producción de glutatión, el antioxidante más poderoso del cuerpo, selenio, vitamina C y manganeso para personas que buscan optimizar su salud celular y mitocondrial y reducir el daño oxidativo.","Los complementos alimenticios no debe utilizarse como sustitutos de una dieta variada y equilibrada ni un modo de vida saludable. No superar la dosis diaria expresamente recomendada. Mantener fuera del alcance de los niños más pequeños. Conservar en un lugar fresco, seco y al abrigo de la luz.",No contiene alérgenos de acuerdo con el Reglamento (UE) nº 1169/2011.,"La información proporcionada en este producto solo tiene fines informativos. No supone asesoramiento profesional, médico o legal.",FALSE,Uso diario y continuado. Dosis diaria recomendada: 2 cápsulas.,,3014,3014,TRUE,TRUE,"N-acetilcisteína: 500 mg. Glicina: 500 mg. Selenio: 100 µg (182% VRN*). Vitamina C: 250 mg (312,5% VRN*). Manganeso: 3 mg (150% VRN*).","N-acetil-L-cisteína (NAC), glicina, vitamina C (ácido-L-ascórbico), levadura enriquecida en selenio y gluconato de manganeso.
Cápsula vegetal: agente de recubrimiento (hidroxipropilmetilcelulosa).","Dosis recomendada: 2 cápsulas al día, preferiblemente con una comida.

Adoptar ciertos hábitos saludables puede favorecer la acción del producto y mejorar su eficacia.",TRUE,FALSE,TRUE,1.40,"Complemento Alimenticio. Su comercialización es legal en toda Europa.

CERTIFICADO

• No GMO: no contiene ningún ingrediente que provenga de Organismos Modificados Genéticamente, por lo que no está sometido al etiquetado de los OMG del Reglamento (EU) 1829/2003.
• No ionizado: No se usa radiación ionizante en ningún punto durante el proceso de fabricación del producto conforme con la Directiva 1999/2/EC.
• BSE / TSE: está libre de cualquier riesgo de BSE / TSE según Reglamento (CE) 999/2001.
• Fabricado en la UE: es fabricado en la Unión Europea.",,10.00,TRUE,,,,15.51,active
